name,AGI,At_symbol,At_full_name,At_short_description,leaf_tissue.root.yellowgreen.Dead,root_tissue.leaf.lightsteelblue1.Live,root_tissue.leaf.midnightblue.Live,root_tissue.leaf.thistle2.Dead,root_tissue.leaf.red.Dead,root_tissue.root.plum1.Dead,root_tissue.root.yellowgreen.Dead
BraA07g016370.3C,AT3G16600,FRG3,SNF2-RING-HELICASE?LIKE 3,NA,0,0,0,0,0,0,0
BraA07g016380.3C,AT1G50910,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016390.3C,AT2G19210,NA,NA,Leucine-rich repeat transmembrane protein kinase protein,0,0,0,0,0,0,0
BraA07g016400.3C,AT3G18720,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016410.3C,AT2G19230,NA,NA,Leucine-rich repeat transmembrane protein kinase protein,0,0,0,0,0,0,0
BraA07g016420.3C,AT2G19180,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016440.3C,AT2G19160,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016450.3C,AT5G67440,MEL2,MAB4/ENP/NPY1-LIKE 2,Phototropic-responsive NPH3 family protein,0,0,0,0,0,0,0
BraA07g016460.3C,AT5G67430,NA,NA,Acyl-CoA N-acyltransferases (NAT) superfamily protein,0,0,0,0,0,0,0
BraA07g016480.3C,AT5G67420,ASL39,ASYMMETRIC LEAVES2-LIKE 39,LOB domain-containing protein 37,0,0,0,0,0,0,0
BraA07g016490.3C,AT3G49950,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016500.3C,AT5G67410,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016510.3C,AT5G67390,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016530.3C,AT5G67385,NCH1,NRL PROTEIN FOR CHLOROPLAST MOVEMENT1,Phototropic-responsive NPH3 family protein,0,0,0,0,0,0,0
BraA07g016540.3C,AT5G67360,ARA12,NA,Subtilase family protein,0,0,0,0,0,0,0
BraA07g016550.3C,AT5G67350,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016560.3C,AT5G67340,PUB2,NA,ARM repeat superfamily protein,0,0,0,0,0,0,0
BraA07g016570.3C,AT5G67330,ATNRAMP4,ARABIDOPSIS THALIANA NATURAL RESISTANCE ASSOCIATED MACROPHAGE PROTEIN 4,natural resistance associated macrophage protein 4,0,0,0,0,0,0,0
BraA07g016580.3C,AT5G67320,HOS15,high expression of osmotically responsive genes 15,WD-40 repeat family protein,0,0,1,0,0,0,0
BraA07g016600.3C,AT5G67310,CYP81G1,"cytochrome P450, family 81, subfamily G, polypeptide 1","cytochrome P450, family 81, subfamily G, polypeptide 1",0,0,0,0,0,0,0
BraA07g016610.3C,AT5G67310,CYP81G1,"cytochrome P450, family 81, subfamily G, polypeptide 1","cytochrome P450, family 81, subfamily G, polypeptide 1",0,0,0,0,0,0,0
BraA07g016620.3C,AT5G67310,CYP81G1,"cytochrome P450, family 81, subfamily G, polypeptide 1","cytochrome P450, family 81, subfamily G, polypeptide 1",0,0,0,0,0,0,0
BraA07g016630.3C,AT5G67300,ATMYB44,ARABIDOPSIS THALIANA MYB DOMAIN PROTEIN 44,myb domain protein r1,0,0,0,0,0,0,0
BraA07g016640.3C,AT5G67280,RLK,receptor-like kinase,receptor-like kinase,0,0,0,0,0,0,0
BraA07g016650.3C,AT5G67270,ATEB1C,MICROTUBULE END BINDING PROTEIN 1,end binding protein 1C,0,0,0,0,0,0,0
BraA07g016660.3C,AT5G67265,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016670.3C,AT5G67260,CYCD3;2,CYCLIN D3;2,CYCLIN D3;2,0,0,0,0,0,0,0
BraA07g016690.3C,AT5G67250,SKIP2,SKP1/ASK1-interacting protein 2,SKP1/ASK1-interacting protein 2,0,0,0,0,0,0,0
BraA07g016700.3C,AT5G67230,I14H,IRREGULAR XYLEM 14 Homolog,Nucleotide-diphospho-sugar transferases superfamily protein,0,0,0,0,0,0,0
BraA07g016710.3C,AT5G67240,SDN3,small RNA degrading nuclease 3,small RNA degrading nuclease 3,0,0,0,0,0,0,0
BraA07g016720.3C,AT5G67230,I14H,IRREGULAR XYLEM 14 Homolog,Nucleotide-diphospho-sugar transferases superfamily protein,0,0,0,0,0,0,0
BraA07g016730.3C,AT5G67220,NA,NA,FMN-linked oxidoreductases superfamily protein,0,0,0,0,0,0,0
BraA07g016740.3C,AT5G67210,IRX15-L,IRX15-LIKE,Protein of unknown function (DUF579),0,0,0,0,0,0,0
BraA07g016750.3C,AT5G67200,NA,NA,Leucine-rich repeat protein kinase family protein,0,0,0,0,0,0,0
BraA07g016760.3C,AT5G67190,DEAR2,DREB and EAR motif protein 2,DREB and EAR motif protein 2,0,0,0,0,0,0,0
BraA07g016770.3C,AT5G67180,EAT3,NA,target of early activation tagged (EAT) 3,0,0,0,0,0,0,0
BraA07g016780.3C,AT5G67160,EPS1,ENHANCED PSEUDOMONAS SUSCEPTIBILTY 1,HXXXD-type acyl-transferase family protein,0,0,0,0,0,0,0
BraA07g016790.3C,AT5G67150,NA,NA,HXXXD-type acyl-transferase family protein,0,0,0,0,0,0,0
BraA07g016800.3C,AT5G67140,NA,NA,F-box/RNI-like superfamily protein,0,0,0,0,0,0,0
BraA07g016810.3C,AT5G67130,NA,NA,PLC-like phosphodiesterases superfamily protein,0,0,0,0,0,0,0
BraA07g016820.3C,AT5G67120,NA,NA,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA07g016830.3C,AT5G67110,ALC,ALCATRAZ,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0,0,0,0,0,0,0
BraA07g016840.3C,AT5G67100,ICU2,INCURVATA2,DNA-directed DNA polymerases,0,0,0,0,0,0,0
BraA07g016850.3C,AT5G67080,MAPKKK19,mitogen-activated protein kinase kinase kinase 19,mitogen-activated protein kinase kinase kinase 19,0,0,0,0,0,0,0
BraA07g016860.3C,AT5G67070,RALF34,RAPID ALKALINIZATION FACTOR 34,ralf-like 34,0,0,0,0,0,0,0
BraA07g016870.3C,AT5G67060,HEC1,HECATE 1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0,0,0,0,0,0,0
BraA07g016880.3C,AT5G67030,ABA1,ABA DEFICIENT 1,zeaxanthin epoxidase (ZEP) (ABA1),0,0,0,0,0,0,0
BraA07g016890.3C,AT5G67030,ABA1,ABA DEFICIENT 1,zeaxanthin epoxidase (ZEP) (ABA1),0,0,0,0,0,0,0
BraA07g016900.3C,AT5G67020,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016910.3C,AT1G16560,NA,NA,Per1-like family protein,0,0,0,0,0,0,0
BraA07g016930.3C,AT5G67010,NA,NA,Integrase-type DNA-binding superfamily protein,0,0,0,0,0,0,0
BraA07g016940.3C,AT5G66990,RKD3,RWP-RK domain-containing 3,RWP-RK domain-containing protein,0,0,0,0,0,0,0
BraA07g016950.3C,AT5G66985,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016960.3C,AT5G66980,NA,NA,AP2/B3-like transcriptional factor family protein,0,0,0,0,0,0,0
BraA07g016970.3C,AT4G02400,NA,NA,NA,0,0,0,0,0,0,0
BraA07g016980.3C,AT5G66940,ATDOF5.8,NA,Dof-type zinc finger DNA-binding family protein,0,0,0,0,0,0,0
BraA07g016990.3C,AT5G66930,ATG101,AUTOPHAGY-RELATED 101,NA,0,0,0,0,0,0,0
BraA07g017000.3C,AT5G66920,sks17,SKU5  similar 17,SKU5  similar 17,0,0,0,0,0,0,0
BraA07g017010.3C,AT5G66900,NA,NA,Disease resistance protein (CC-NBS-LRR class) family,0,0,0,0,0,0,0
BraA07g017020.3C,AT5G66900,NA,NA,Disease resistance protein (CC-NBS-LRR class) family,0,0,0,0,0,0,0
BraA07g017040.3C,AT5G66880,SNRK2-3,SUCROSE NONFERMENTING 1 (SNF1)-RELATED PROTEIN KINASE 2-3,sucrose nonfermenting 1(SNF1)-related protein kinase 2.3,0,0,0,0,0,0,0
BraA07g017050.3C,AT5G66870,ASL1,ASYMMETRIC LEAVES 2-like 1,ASYMMETRIC LEAVES 2-like 1,0,0,0,0,0,0,0
BraA07g017060.3C,AT5G66860,NA,NA,"Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain",0,0,0,0,0,0,0
BraA07g017070.3C,AT5G66850,MAPKKK5,mitogen-activated protein kinase kinase kinase 5,mitogen-activated protein kinase kinase kinase 5,0,0,0,0,0,0,0
BraA07g017090.3C,AT5G66820,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017110.3C,AT5G66816,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017120.3C,AT5G66815,CEP5,C-TERMINALLY ENCODED PEPTIDE 5,NA,0,0,0,0,0,0,0
BraA07g017130.3C,AT5G66810,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017140.3C,AT5G66800,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017150.3C,AT5G66790,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA07g017160.3C,AT5G66780,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017170.3C,AT5G66770,NA,NA,GRAS family transcription factor,0,0,0,0,0,0,0
BraA07g017190.3C,AT5G66760,SDH1-1,succinate dehydrogenase 1-1,succinate dehydrogenase 1-1,0,0,0,0,0,0,0
BraA07g017200.3C,AT5G66750,ATDDM1,NA,chromatin remodeling 1,0,0,0,0,1,0,0
BraA07g017210.3C,AT5G65650,NA,NA,Protein of unknown function (DUF1195),0,0,0,0,0,0,0
BraA07g017220.3C,AT5G66740,NA,NA,Protein of unknown function (DUF620),0,0,0,0,0,0,0
BraA07g017230.3C,AT5G66720,NA,NA,Protein phosphatase 2C family protein,0,0,0,0,0,0,0
BraA07g017240.3C,AT5G66710,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA07g017250.3C,AT5G66700,ATHB53,ARABIDOPSIS THALIANA HOMEOBOX 53,homeobox 53,0,0,0,0,0,0,0
BraA07g017260.3C,AT5G66690,UGT72E2,NA,UDP-Glycosyltransferase superfamily protein,0,0,0,0,0,0,0
BraA07g017270.3C,AT5G66680,DGL1,DEFECTIVE GLYCOSYLATION,dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein,0,0,0,0,0,0,0
BraA07g017280.3C,AT5G66660,NA,NA,Protein of unknown function (DUF677),0,0,0,0,0,0,0
BraA07g017290.3C,AT5G66660,NA,NA,Protein of unknown function (DUF677),0,0,0,0,0,0,0
BraA07g017300.3C,AT5G66650,NA,NA,Protein of unknown function (DUF607),0,0,0,0,0,0,0
BraA07g017310.3C,AT5G66631,NA,NA,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,0,0,0
BraA07g017320.3C,AT5G66620,DAR6,DA1-related protein 6,DA1-related protein 6,0,0,0,0,0,0,0
BraA07g017330.3C,AT3G53900,PYRR,PYRIMIDINE R,uracil phosphoribosyltransferase,0,0,0,0,0,0,0
BraA07g017350.3C,AT5G66600,NA,NA,"Protein of unknown function, DUF547",0,0,0,0,0,0,0
BraA07g017370.3C,AT5G66580,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017380.3C,AT5G66570,MSP-1,MANGANESE-STABILIZING PROTEIN 1,PS II oxygen-evolving complex 1,0,0,0,0,0,0,0
BraA07g017390.3C,AT5G66560,NA,NA,Phototropic-responsive NPH3 family protein,0,0,0,0,0,0,0
BraA07g017400.3C,AT5G66550,NA,NA,Maf-like protein,0,0,0,0,0,0,0
BraA07g017410.3C,AT1G06470,NA,NA,Nucleotide/sugar transporter family protein,0,0,0,0,0,0,0
BraA07g017420.3C,AT3G50870,AtGATA18,NA,NA,0,0,0,0,0,0,0
BraA07g017430.3C,AT5G66540,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017440.3C,AT5G66530,NA,NA,Galactose mutarotase-like superfamily protein,1,0,0,0,0,0,1
BraA07g017450.3C,AT5G66520,CREF7,Chloroplast RNA Editing Factor 7,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,0,0,0
BraA07g017490.3C,AT5G66510,GAMMA CA3,gamma carbonic anhydrase 3,gamma carbonic anhydrase 3,0,0,0,0,0,0,0
BraA07g017500.3C,AT5G66500,NA,NA,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,1,0,0
BraA07g017510.3C,AT5G66490,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017520.3C,AT5G66470,AtERG1,ERA (E. coli RAS-like protein)-related GTPase 1,RNA binding;GTP binding,0,0,0,0,0,0,0
BraA07g017530.3C,AT5G66460,AtMAN7,NA,Glycosyl hydrolase superfamily protein,0,0,0,0,0,0,0
BraA07g017540.3C,AT3G47840,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017550.3C,AT5G66450,LPPepsilon2,lipid phosphate phosphatase epsilon 2,Phosphatidic acid phosphatase (PAP2) family protein,0,0,0,0,0,0,0
BraA07g017560.3C,AT5G66440,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017570.3C,AT5G04370,NAMT1,NA,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0,0,0,0,0,0,0
BraA07g017580.3C,AT5G66420,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017590.3C,AT3G51180,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017600.3C,AT5G66280,GMD1,"GDP-D-mannose 4,6-dehydratase 1","GDP-D-mannose 4,6-dehydratase 1",0,0,0,0,0,0,0
BraA07g017610.3C,AT5G66290,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017620.3C,AT5G66300,ANAC105,Arabidopsis NAC domain containing protein 105,NAC domain containing protein 105,0,0,0,0,0,0,0
BraA07g017630.3C,AT3G49060,NA,NA,U-box domain-containing protein kinase family protein,0,0,0,0,0,0,0
BraA07g017640.3C,AT3G43610,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017650.3C,AT3G53210,UMAMIT6,Usually multiple acids move in and out Transporters 6,NA,0,0,0,0,0,0,0
BraA07g017660.3C,AT5G66360,DIM1B,adenosine dimethyl transferase 1B,Ribosomal RNA adenine dimethylase family protein,0,0,0,0,0,0,0
BraA07g017670.3C,AT5G66390,PRX72,PEROXIDASE 72,Peroxidase superfamily protein,0,0,0,0,0,0,0
BraA07g017680.3C,AT5G66400,ATDI8,ARABIDOPSIS THALIANA DROUGHT-INDUCED 8,Dehydrin family protein,0,0,0,0,0,0,0
BraA07g017690.3C,AT5G66210,CPK28,calcium-dependent protein kinase 28,calcium-dependent protein kinase 28,0,0,0,0,0,0,0
BraA07g017700.3C,AT5G66190,ATLFNR1,LEAF FNR 1,ferredoxin-NADP(+)-oxidoreductase 1,0,0,0,0,0,0,0
BraA07g017710.3C,AT5G66170,STR18,sulfurtransferase 18,sulfurtransferase 18,0,0,0,0,0,0,0
BraA07g017720.3C,AT5G66160,ATRMR1,ARABIDOPSIS THALIANA RECEPTOR HOMOLOGY REGION TRANSMEMBRANE DOMAIN RING H2 MOTIF PROTEIN 1,receptor homology region transmembrane domain ring H2 motif protein 1,0,0,0,0,0,0,0
BraA07g017740.3C,AT2G26670,ATHO1,ARABIDOPSIS THALIANA HEME OXYGENASE 1,Plant haem oxygenase (decyclizing) family protein,0,0,0,0,0,0,0
BraA07g017750.3C,AT5G51200,EMB3142,EMBRYO DEFECTIVE 3142,Protein of unknown function (DUF3414),0,0,0,0,0,0,0
BraA07g017760.3C,AT2G26690,AtNPF6.2,NA,Major facilitator superfamily protein,0,0,0,0,0,0,0
BraA07g017790.3C,AT2G26830,CEK4,choline/ethanolamine kinase 4,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA07g017800.3C,AT2G26695,NA,NA,Ran BP2/NZF zinc finger-like superfamily protein,0,0,0,0,0,0,0
BraA07g017820.3C,AT2G26710,BAS1,PHYB ACTIVATION TAGGED SUPPRESSOR 1,Cytochrome P450 superfamily protein,0,0,0,0,0,0,0
BraA07g017840.3C,AT3G25140,GAUT8,GALACTURONOSYLTRANSFERASE 8,NA,0,0,0,0,0,0,0
BraA07g017850.3C,AT2G26730,NA,NA,Leucine-rich repeat protein kinase family protein,0,0,0,0,0,0,0
BraA07g017860.3C,AT2G26770,SCAB1,stomatal closure-related actin binding protein 1,plectin-related,0,0,0,0,0,0,0
BraA07g017870.3C,AT2G26790,NA,NA,Pentatricopeptide repeat (PPR) superfamily protein,0,0,0,0,0,0,0
BraA07g017880.3C,AT2G26800,NA,NA,Aldolase superfamily protein,0,0,0,0,0,0,0
BraA07g017890.3C,AT2G26890,GRV2,GRAVITROPISM DEFECTIVE 2,DNAJ heat shock N-terminal domain-containing protein,0,0,0,0,0,0,0
BraA07g017900.3C,AT2G26930,ATCDPMEK,4-(cytidine 5'-phospho)-2-C-methyl-D-erithritol kinase,4-(cytidine 5'-phospho)-2-C-methyl-D-erithritol kinase,0,0,0,0,0,0,0
BraA07g017910.3C,AT2G26940,NA,NA,C2H2-type zinc finger family protein,0,0,0,0,0,0,0
BraA07g017920.3C,AT2G26990,ATCSN2,NA,NA,0,0,0,0,0,0,0
BraA07g017930.3C,AT2G27020,PAG1,20S proteasome alpha subunit G1,NA,0,0,0,0,0,0,0
BraA07g017940.3C,AT3G29080,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017960.3C,AT2G27030,ACAM-2,NA,calmodulin 5,0,0,0,0,0,0,0
BraA07g017970.3C,AT2G27040,AGO4,ARGONAUTE 4,Argonaute family protein,0,0,0,0,0,0,0
BraA07g017980.3C,AT2G27060,NA,NA,NA,0,0,0,0,0,0,0
BraA07g017990.3C,AT2G27090,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018000.3C,AT2G27100,SE,SERRATE,NA,0,0,0,0,0,0,0
BraA07g018010.3C,AT2G27130,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018020.3C,AT2G27180,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018050.3C,AT3G16840,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018060.3C,AT2G27230,LHW,LONESOME HIGHWAY,transcription factor-related,0,0,0,0,0,0,0
BraA07g018070.3C,AT2G27260,NA,NA,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,0,0,0,0,0,0,0
BraA07g018090.3C,AT5G38100,NA,NA,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0,0,0,0,0,0,0
BraA07g018100.3C,AT2G27300,ANAC040,Arabidopsis NAC domain containing protein 40,NTM1-like 8,0,0,0,0,0,0,0
BraA07g018110.3C,AT2G27350,OTLD1,otubain-like deubiquitinase 1,OTU-like cysteine protease family protein,0,0,0,0,0,0,0
BraA07g018120.3C,AT2G27385,NA,NA,Pollen Ole e 1 allergen and extensin family protein,0,0,0,0,0,0,0
BraA07g018130.3C,AT2G27420,NA,NA,Cysteine proteinases superfamily protein,0,0,0,0,0,0,0
BraA07g018140.3C,AT2G27430,NA,NA,ARM repeat superfamily protein,0,0,0,0,0,0,0
BraA07g018160.3C,AT2G27460,AtSEC23D,NA,sec23/sec24 transport family protein,0,0,0,0,0,0,0
BraA07g018170.3C,AT2G27470,NF-YB11,"nuclear factor Y, subunit B11","nuclear factor Y, subunit B11",0,0,0,0,0,0,0
BraA07g018180.3C,AT2G27500,NA,NA,Glycosyl hydrolase superfamily protein,0,0,0,0,0,0,0
BraA07g018210.3C,AT2G27510,ATFD3,ferredoxin 3,ferredoxin 3,0,0,0,0,0,0,1
BraA07g018220.3C,AT2G27530,PGY1,PIGGYBACK1,Ribosomal protein L1p/L10e family,0,0,0,0,1,0,0
BraA07g018230.3C,AT2G27490,ATCOAE,NA,dephospho-CoA kinase family,0,0,0,0,0,0,0
BraA07g018240.3C,AT2G27550,ATC,centroradialis,centroradialis,0,0,0,0,0,0,0
BraA07g018250.3C,AT2G27600,ATSKD1,NA,AAA-type ATPase family protein,0,0,0,0,0,0,0
BraA07g018260.3C,AT2G27660,NA,NA,Cysteine/Histidine-rich C1 domain family protein,0,0,0,0,0,0,0
BraA07g018270.3C,AT2G27690,CYP94C1,"cytochrome P450, family 94, subfamily C, polypeptide 1","cytochrome P450, family 94, subfamily C, polypeptide 1",0,0,0,0,0,0,0
BraA07g018280.3C,AT2G27680,NA,NA,NAD(P)-linked oxidoreductase superfamily protein,0,0,0,0,0,0,0
BraA07g018290.3C,AT2G27710,NA,NA,60S acidic ribosomal protein family,0,0,0,0,0,0,0
BraA07g018300.3C,AT2G27730,NA,NA,copper ion binding,0,0,0,0,0,0,0
BraA07g018310.3C,AT2G27740,NA,NA,Family of unknown function (DUF662),0,0,0,0,0,0,0
BraA07g018320.3C,AT2G27775,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018330.3C,AT2G27790,NA,NA,RNA-binding (RRM/RBD/RNP motifs) family protein,0,0,0,0,0,0,0
BraA07g018340.3C,AT2G27800,NA,NA,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,0,0,0
BraA07g018350.3C,AT3G45540,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018360.3C,AT2G27810,ATNAT12,ARABIDOPSIS NUCLEOBASE-ASCORBATE TRANSPORTER 12,nucleobase-ascorbate transporter 12,0,0,0,0,0,0,0
BraA07g018370.3C,AT2G27830,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018380.3C,AT2G27880,AGO5,ARGONAUTE 5,Argonaute family protein,0,0,0,0,0,0,0
BraA07g018390.3C,AT2G27930,NA,NA,PLATZ transcription factor family protein,0,0,0,0,0,0,0
BraA07g018400.3C,AT2G27940,NA,NA,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA07g018410.3C,AT2G27950,NA,NA,Ring/U-Box superfamily protein,0,0,0,0,0,0,0
BraA07g018430.3C,AT2G27980,NA,NA,Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain,0,0,0,0,0,0,0
BraA07g018450.3C,AT1G42470,AtNPC1 - 1,Niemann-Pick disease type C1-1,Patched family protein,0,0,0,0,0,0,0
BraA07g018460.3C,AT2G28000,CH-CPN60A,CHLOROPLAST CHAPERONIN 60ALPHA,chaperonin-60alpha,0,0,0,0,0,0,0
BraA07g018470.3C,AT2G28060,KIN&#946;3,NA,5'-AMP-activated protein kinase beta-2 subunit protein,0,0,0,0,0,0,0
BraA07g018480.3C,AT2G28070,ABCG3,ATP-binding cassette G3,ABC-2 type transporter family protein,0,0,0,0,0,0,0
BraA07g018490.3C,AT5G02700,NA,NA,F-box/RNI-like superfamily protein,0,0,0,0,0,0,0
BraA07g018500.3C,AT2G28085,SAUR42,SMALL AUXIN UPREGULATED RNA 42,SAUR-like auxin-responsive protein family,0,0,0,0,0,0,0
BraA07g018510.3C,AT2G28090,NA,NA,Heavy metal transport/detoxification superfamily protein,0,0,0,0,0,0,0
BraA07g018520.3C,AT2G28110,FRA8,FRAGILE FIBER 8,Exostosin family protein,0,0,0,0,0,0,0
BraA07g018530.3C,AT2G28120,OTU1,ovarian tumor domain (OTU)-containing DUB (deubiquitilating enzyme) 1,Major facilitator superfamily protein,0,0,0,0,0,0,0
BraA07g018550.3C,AT2G28130,ASAP1,Arabidopsis SNI1 Associated Protein 1,NA,0,0,0,0,0,0,0
BraA07g018560.3C,AT2G28140,NA,NA,Protein of unknown function (DUF1635),0,0,0,0,0,0,0
BraA07g018570.3C,AT2G28150,NA,NA,Domain of unknown function (DUF966),0,0,0,0,0,0,0
BraA07g018580.3C,AT2G28160,ATBHLH029,BASIC HELIX-LOOP-HELIX PROTEIN 29,FER-like regulator of iron uptake,0,0,0,0,0,1,0
BraA07g018590.3C,AT2G28200,NA,NA,C2H2-type zinc finger family protein,0,0,0,0,0,0,0
BraA07g018600.3C,AT1G08080,ACA7,alpha carbonic anhydrase 7,alpha carbonic anhydrase 7,0,0,0,0,0,0,0
BraA07g018610.3C,AT3G09560,ATPAH1,PHOSPHATIDIC ACID PHOSPHOHYDROLASE 1,Lipin family protein,0,0,0,0,0,0,0
BraA07g018620.3C,AT2G28230,MED20,MEDIATOR 20,NA,0,0,0,0,0,0,0
BraA07g018630.3C,AT2G28240,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018640.3C,AT2G28250,NCRK,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA07g018660.3C,AT2G28260,ATCNGC15,cyclic nucleotide-gated channel 15,NA,0,0,0,0,0,0,0
BraA07g018670.3C,AT2G28305,ATLOG1,NA,Putative lysine decarboxylase family protein,0,0,0,0,0,0,0
BraA07g018680.3C,AT2G28310,NA,NA,Protein of unknown function (DUF707),0,0,0,0,0,0,0
BraA07g018690.3C,AT2G28315,UXT1,UDP-XYLOSE TRANSPORTER1,Nucleotide/sugar transporter family protein,0,0,0,0,0,0,0
BraA07g018700.3C,AT2G28320,NA,NA,Pleckstrin homology (PH) and lipid-binding START domains-containing protein,0,0,0,0,0,0,0
BraA07g018710.3C,AT2G28330,SMR11,NA,NA,0,0,0,0,0,0,0
BraA07g018730.3C,AT1G08010,GATA11,GATA transcription factor 11,GATA transcription factor 11,0,0,0,0,0,0,0
BraA07g018740.3C,AT2G28350,ARF10,auxin response factor 10,auxin response factor 10,0,0,0,0,0,0,0
BraA07g018750.3C,AT2G28370,CASPL5A2,CASP-like protein 5A2,Uncharacterised protein family (UPF0497),0,0,0,0,0,0,0
BraA07g018760.3C,AT2G28380,AtDRB2,NA,dsRNA-binding protein 2,0,0,0,0,0,0,0
BraA07g018770.3C,AT2G28390,MON1,MONENSIN SENSITIVITY1,SAND family protein,0,0,0,0,0,0,0
BraA07g018780.3C,AT2G28410,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018790.3C,AT2G28420,GLYI8,glyoxylase I 8,Lactoylglutathione lyase / glyoxalase I family protein,0,0,0,0,0,0,0
BraA07g018800.3C,AT2G28430,NA,NA,NA,0,0,0,0,0,0,0
BraA07g018810.3C,AT2G28440,NA,NA,proline-rich family protein,0,0,0,0,0,0,0
BraA07g018820.3C,AT2G28450,TRM2b,tRNA methyltransferase 2b,zinc finger (CCCH-type) family protein,0,0,0,0,0,0,0
BraA07g018830.3C,AT2G28470,BGAL8,beta-galactosidase 8,beta-galactosidase 8,0,0,0,0,0,0,0
BraA07g018840.3C,AT2G28480,NA,NA,RNA-binding CRS1 / YhbY (CRM) domain protein,0,0,0,0,0,0,0
BraA07g018850.3C,AT2G28010,NA,NA,Eukaryotic aspartyl protease family protein,0,0,0,0,0,0,0
BraA07g018860.3C,AT2G28490,NA,NA,RmlC-like cupins superfamily protein,0,0,0,0,0,0,0
BraA07g018870.3C,AT2G28500,LBD11,LOB domain-containing protein 11,LOB domain-containing protein 11,0,0,0,0,0,0,0
BraA07g018890.3C,AT3G14930,HEME1,NA,Uroporphyrinogen decarboxylase,0,0,0,0,0,0,0
BraA07g018900.3C,AT3G14930,HEME1,NA,Uroporphyrinogen decarboxylase,0,0,0,0,0,0,0
BraA07g018910.3C,AT1G48650,NA,NA,DEA(D/H)-box RNA helicase family protein,0,0,0,0,0,0,0
BraA07g018920.3C,AT2G28520,VHA-A1,vacuolar proton ATPase A1,vacuolar proton ATPase A1,0,0,0,0,0,0,0
BraA07g018930.3C,AT2G28540,NA,NA,RNA binding (RRM/RBD/RNP motifs) family protein,0,0,0,0,0,0,0
BraA07g018940.3C,AT2G28550,RAP2.7,related to AP2.7,related to AP2.7,0,0,0,0,0,0,0
BraA07g018960.3C,AT3G25280,AtNPF4.2,NA,NA,0,0,0,0,0,0,0
BraA07g018970.3C,AT2G28630,KCS12,3-ketoacyl-CoA synthase 12,NA,0,0,0,0,0,0,0
BraA07g018980.3C,AT2G28650,ATEXO70H8,exocyst subunit exo70 family protein H8,NA,0,0,0,0,0,0,0
BraA07g019000.3C,AT2G28670,ESB1,ENHANCED SUBERIN 1,Disease resistance-responsive (dirigent-like protein) family protein,0,0,0,0,0,0,0
